Filename,Original ADR Text,Approx Match - Standard Code,Approx Match - Standard Text,Approx Match - SCT Text,Approx Match - Fuzzy Similarity,Embedding Match - Standard Code,Embedding Match - Standard Text,Embedding Match - SCT Text,Embedding Match - Cosine Similarity
LIPITOR.834.ann,complete weakness in the right side of my body,278286009,Right hemiparesis,complete weakness in the right side of my body,100,278286009,Right hemiparesis,complete weakness in the right side of my body,1.0
LIPITOR.834.ann,loss of strength,26544005,Muscle weakness,loss of strength,100,26544005,Muscle weakness,loss of strength,1.0
LIPITOR.834.ann,complete body flushes (like a hot flash without the hot),238810007,Flushing,complete body flushes (like a hot flash without the hot),100,238810007,Flushing,complete body flushes (like a hot flash without the hot),1.0
LIPITOR.834.ann,thought that I was having a stroke,238810007,Flushing,complete body flushes (like a hot flash without the hot),36,309537005,Numbness of lower limb,numbness legs,0.3722
LIPITOR.834.ann,body flushes,238810007,Flushing,body flushes,100,238810007,Flushing,body flushes,1.0
LIPITOR.808.ann,rashes,271807003,Rash,rashes,100,271807003,Rash,rashes,1.0
LIPITOR.808.ann,joint pains,57676002,Arthralgia,joint pains,100,57676002,Arthralgia,joint pains,1.0
LIPITOR.439.ann,DEPRESSION,35489007,Depression,DEPRESSION,100,35489007,Depression,DEPRESSION,1.0
LIPITOR.439.ann,INSOMNIA,193462001,Insomnia,INSOMNIA,100,193462001,Insomnia,INSOMNIA,1.0
LIPITOR.439.ann,anxiety,48694002,Anxiety,anxiety,100,48694002,Anxiety,anxiety,1.0
LIPITOR.439.ann,tiredness,267031002,Tiredness symptom,tiredness,100,267031002,Tiredness symptom,tiredness,1.0
LIPITOR.439.ann,decreased eye sight,225581002,Sight deteriorating,decreased eye sight,100,225581002,Sight deteriorating,decreased eye sight,1.0
LIPITOR.363.ann,Intense and constant pain in arms,426206001,Constant pain,Intense and constant pain in arms,100,426206001,Constant pain,Intense and constant pain in arms,1.0
LIPITOR.363.ann,Intense and constant pain in legs,426206001,Constant pain,Intense and constant pain in legs,100,426206001,Constant pain,Intense and constant pain in legs,1.0
LIPITOR.363.ann,Legs painful to the touch,10601006,Pain in lower limb,Legs painful to the touch,100,10601006,Pain in lower limb,Legs painful to the touch,1.0
LIPITOR.363.ann,tired all the time,267032009,Tired all the time,tired all the time,100,267032009,Tired all the time,tired all the time,1.0
LIPITOR.363.ann,couldn't sleep,248255005,Cannot sleep at all,couldn't sleep,100,248255005,Cannot sleep at all,couldn't sleep,1.0
LIPITOR.363.ann,loss of sexual desire,8357008,Reduced libido,loss of sexual desire,100,8357008,Reduced libido,loss of sexual desire,1.0
LIPITOR.363.ann,leg pain,10601006,Pain in lower limb,leg pain,100,10601006,Pain in lower limb,leg pain,1.0
LIPITOR.405.ann,muscle pain,68962001,Myalgia,muscle pain,100,68962001,Myalgia,muscle pain,1.0
LIPITOR.405.ann,leg cramps,449917004,Cramp in lower limb,leg cramps,100,449917004,Cramp in lower limb,leg cramps,1.0
LIPITOR.405.ann,numbness in both legs,309537005,Numbness of lower limb,numbness in both legs,100,309537005,Numbness of lower limb,numbness in both legs,1.0
LIPITOR.405.ann,exhaustion,60119000,Exhaustion,exhaustion,100,60119000,Exhaustion,exhaustion,1.0
LIPITOR.405.ann,joints poping and cracking,2764000,Joint crepitus,joints poping and cracking,100,2764000,Joint crepitus,joints poping and cracking,1.0
LIPITOR.411.ann,body aches,82991003,Generalised aches and pains,body aches,100,82991003,Generalised aches and pains,body aches,1.0
LIPITOR.411.ann,gas,162076009,Excessive upper gastrointestinal gas,gas,100,162076009,Excessive upper gastrointestinal gas,gas,1.0
LIPITOR.411.ann,depressed,35489007,Depression,depressed,100,35489007,Depression,depressed,1.0
LIPITOR.411.ann,lack of motivation,277521002,Loss of motivation,lack of motivation,100,277521002,Loss of motivation,lack of motivation,1.0
LIPITOR.377.ann,Shoulder muscle pain,288226003,Myalgia/myositis - shoulder,Shoulder muscle pain,100,288226003,Myalgia/myositis - shoulder,Shoulder muscle pain,1.0
LIPITOR.377.ann,neck muscle pain,81680005,Neck pain,neck muscle pain,100,81680005,Neck pain,neck muscle pain,1.0
LIPITOR.377.ann,tender joints,110288007,Joint tenderness,tender joints,100,110288007,Joint tenderness,tender joints,1.0
LIPITOR.377.ann,wrist pain,56608008,Pain in wrist,wrist pain,100,56608008,Pain in wrist,wrist pain,1.0
LIPITOR.377.ann,fogginess,419723007,Mentally dull,fogginess,100,419723007,Mentally dull,fogginess,1.0
LIPITOR.377.ann,depression,35489007,Depression,depression,100,35489007,Depression,depression,1.0
LIPITOR.377.ann,insomnia,193462001,Insomnia,insomnia,100,193462001,Insomnia,insomnia,1.0
LIPITOR.377.ann,muscle pain,68962001,Myalgia,muscle pain,100,68962001,Myalgia,muscle pain,1.0
LIPITOR.377.ann,memory loss,48167000,Amnesia,memory loss,100,48167000,Amnesia,memory loss,1.0
LIPITOR.377.ann,trouble sleeping,301345002,Difficulty sleeping,trouble sleeping,100,301345002,Difficulty sleeping,trouble sleeping,1.0
LIPITOR.388.ann,muscle pains,68962001,Myalgia,muscle pains,100,68962001,Myalgia,muscle pains,1.0
LIPITOR.388.ann,extreme tiredness,84229001,Fatigue,extreme tiredness,100,84229001,Fatigue,extreme tiredness,1.0
LIPITOR.388.ann,irritability,55929007,Feeling irritable,irritability,100,55929007,Feeling irritable,irritability,1.0
LIPITOR.388.ann,weird dreams,419581008,Bizarre dreams,weird dreams,100,419581008,Bizarre dreams,weird dreams,1.0
LIPITOR.388.ann,restless leg syndrome,32914008,Restless legs,restless leg syndrome,100,32914008,Restless legs,restless leg syndrome,1.0
LIPITOR.388.ann,hair loss,278040002,Loss of hair,hair loss,100,278040002,Loss of hair,hair loss,1.0
LIPITOR.388.ann,lack of enthusiasm,277521002,Loss of motivation,lack of enthusiasm,100,277521002,Loss of motivation,lack of enthusiasm,1.0
LIPITOR.388.ann,elevated BUN,166584001,C-reactive protein abnormal,elevated CRP,75,166717003,Serum creatinine raised,elevated Creatinine,0.4682
LIPITOR.388.ann,elevated Creatinine,166717003,Serum creatinine raised,elevated Creatinine,100,166717003,Serum creatinine raised,elevated Creatinine,1.0
LIPITOR.388.ann,elevated urine albumin,127354003,Increased albumin,elevated urine albumin,100,127354003,Increased albumin,elevated urine albumin,1.0
LIPITOR.388.ann,elevated CRP,166584001,C-reactive protein abnormal,elevated CRP,100,166584001,C-reactive protein abnormal,elevated CRP,1.0
LIPITOR.388.ann,increased blood glucose,166892002,Random blood sugar raised,increased blood glucose,100,166892002,Random blood sugar raised,increased blood glucose,1.0
LIPITOR.388.ann,memory lapses,386807006,Memory impairment,memory lapses,100,386807006,Memory impairment,memory lapses,1.0
LIPITOR.388.ann,belly weight gain,262286000,Weight increased,belly weight gain,100,262286000,Weight increased,belly weight gain,1.0
LIPITOR.388.ann,losing muscle,88092000,Muscle atrophy,losing muscle,100,88092000,Muscle atrophy,losing muscle,1.0
LIPITOR.388.ann,heart damage,56265001,Heart disease,heart damage,100,56265001,Heart disease,heart damage,1.0
LIPITOR.388.ann,kidney damage,90708001,Kidney disease,kidney damage,100,90708001,Kidney disease,kidney damage,1.0
LIPITOR.388.ann,muscle damage,129565002,Myopathy,muscle damage,100,129565002,Myopathy,muscle damage,1.0
ARTHROTEC.4.ann,menstruating with heavy bleeding every 11 days,266601003,Excessive and frequent menstruation,menstruating with heavy bleeding every 11 days,100,266601003,Excessive and frequent menstruation,menstruating with heavy bleeding every 11 days,1.0
ARTHROTEC.4.ann,horrific cramps,55300003,Muscle cramp,horrific cramps,100,55300003,Muscle cramp,horrific cramps,1.0
VOLTAREN.24.ann,elevated bloodb pressure,38341003,Hypertension,elevated bloodb pressure,100,38341003,Hypertension,elevated bloodb pressure,1.0
VOLTAREN.24.ann,dizziness,404640003,Dizziness,dizziness,100,404640003,Dizziness,dizziness,1.0
LIPITOR.559.ann,severe abdominal cramps,51197009,Stomach cramps,severe abdominal cramps,100,51197009,Stomach cramps,severe abdominal cramps,1.0
LIPITOR.559.ann,leg cramps,449918009,Cramp in lower leg,leg cramps,100,449918009,Cramp in lower leg,leg cramps,1.0
LIPITOR.559.ann,diahhrea,62315008,Diarrhoea,diahhrea,100,62315008,Diarrhoea,diahhrea,1.0
VOLTAREN.30.ann,pruritus ani,90446007,Pruritus ani,pruritus ani,100,90446007,Pruritus ani,pruritus ani,1.0
VOLTAREN.30.ann,vaginal bleeding,289530006,Vaginal bleeding,vaginal bleeding,100,289530006,Vaginal bleeding,vaginal bleeding,1.0
VOLTAREN.30.ann,vaginal skin burns,445178008,Burning sensation of vagina,vaginal skin burns,100,445178008,Burning sensation of vagina,vaginal skin burns,1.0
VOLTAREN.30.ann,breast pain,53430007,Mastalgia,breast pain,100,53430007,Mastalgia,breast pain,1.0
VOLTAREN.30.ann,erithema,247441003,Erythema,erithema,100,247441003,Erythema,erithema,1.0
VOLTAREN.30.ann,skin is so dry,16386004,Dry skin,skin is so dry,100,16386004,Dry skin,skin is so dry,1.0
VOLTAREN.30.ann,sweating,415690000,Sweating,sweating,100,415690000,Sweating,sweating,1.0
VOLTAREN.30.ann,diarrhea,62315008,Diarrhoea,diarrhea,100,62315008,Diarrhoea,diarrhea,1.0
VOLTAREN.30.ann,vaginal bleeding,289530006,Vaginal bleeding,vaginal bleeding,100,289530006,Vaginal bleeding,vaginal bleeding,1.0
VOLTAREN.30.ann,pruritus,418363000,Itching of skin,pruritus,100,418363000,Itching of skin,pruritus,1.0
LIPITOR.217.ann,leg cramping,449917004,Cramp in lower limb,leg cramping,100,449917004,Cramp in lower limb,leg cramping,1.0
LIPITOR.217.ann,pain traveling to my stomach,427475007,Pain radiating to lumbar region of back,pain traveling to my stomach,100,427475007,Pain radiating to lumbar region of back,pain traveling to my stomach,1.0
LIPITOR.217.ann,pain traveling to my buddocks,427475007,Pain radiating to lumbar region of back,pain traveling to my buddocks,100,427475007,Pain radiating to lumbar region of back,pain traveling to my buddocks,1.0
LIPITOR.217.ann,pain,22253000,Pain,pain,100,22253000,Pain,pain,1.0
LIPITOR.217.ann,stomach pain,271681002,Stomach ache,stomach pain,100,271681002,Stomach ache,stomach pain,1.0
LIPITOR.217.ann,stomach pain,271681002,Stomach ache,stomach pain,100,271681002,Stomach ache,stomach pain,1.0
LIPITOR.217.ann,could not sleep,248255005,Cannot sleep at all,could not sleep,100,248255005,Cannot sleep at all,could not sleep,1.0
LIPITOR.217.ann,urinery tract infection,68566005,Urinary tract infection,urinery tract infection,100,68566005,Urinary tract infection,urinery tract infection,1.0
LIPITOR.217.ann,urge to urinate,75088002,Urgent desire to urinate,urge to urinate,100,75088002,Urgent desire to urinate,urge to urinate,1.0
LIPITOR.217.ann,stomach pain,271681002,Stomach ache,stomach pain,100,271681002,Stomach ache,stomach pain,1.0
LIPITOR.217.ann,urgency,75088002,Urgent desire to urinate,urge to urinate,45,73595000,Stress,stress,0.4945
LIPITOR.217.ann,lack of energy,248274002,Lack of energy,lack of energy,100,248274002,Lack of energy,lack of energy,1.0
VOLTAREN.18.ann,stomach cramping,51197009,Stomach cramps,stomach cramping,100,51197009,Stomach cramps,stomach cramping,1.0
VOLTAREN.18.ann,diarrhea,62315008,Diarrhoea,diarrhea,100,62315008,Diarrhoea,diarrhea,1.0
LIPITOR.571.ann,Muscle pain,68962001,Myalgia,Muscle pain,100,68962001,Myalgia,Muscle pain,1.0
LIPITOR.571.ann,depression,35489007,Depression,depression,100,35489007,Depression,depression,1.0
LIPITOR.571.ann,dizziness (fainting spells),404640003,Dizziness,dizziness (fainting spells),100,404640003,Dizziness,dizziness (fainting spells),1.0
LIPITOR.571.ann,hair loss,278040002,Loss of hair,hair loss,100,278040002,Loss of hair,hair loss,1.0
LIPITOR.571.ann,panic attacks,225624000,Panic attack,panic attacks,100,225624000,Panic attack,panic attacks,1.0
LIPITOR.571.ann,brain-draining effects,404640003,Dizziness,dizziness (fainting spells),45,404640003,Dizziness,dizziness (fainting spells),0.3705
LIPITOR.571.ann,depression,35489007,Depression,depression,100,35489007,Depression,depression,1.0
LIPITOR.571.ann,depression,35489007,Depression,depression,100,35489007,Depression,depression,1.0
LIPITOR.571.ann,panic attacks,225624000,Panic attack,panic attacks,100,225624000,Panic attack,panic attacks,1.0
LIPITOR.203.ann,depressed,35489007,Depression,depressed,100,35489007,Depression,depressed,1.0
LIPITOR.997.ann,Pain in joints,57676002,Arthralgia,Pain in joints,100,57676002,Arthralgia,Pain in joints,1.0
LIPITOR.997.ann,Pain in muscles,68962001,Myalgia,Pain in muscles,100,68962001,Myalgia,Pain in muscles,1.0
LIPITOR.997.ann,Pain in knees,30989003,Knee pain,Pain in knees,100,30989003,Knee pain,Pain in knees,1.0
LIPITOR.997.ann,Pain in ankles,247373008,Ankle pain,Pain in ankles,100,247373008,Ankle pain,Pain in ankles,1.0
LIPITOR.997.ann,Pain in feet,47933007,Foot pain,Pain in feet,100,47933007,Foot pain,Pain in feet,1.0
LIPITOR.997.ann,Pain in shoulders,45326000,Shoulder pain,Pain in shoulders,100,45326000,Shoulder pain,Pain in shoulders,1.0
LIPITOR.997.ann,Pain in elbows,74323005,Pain in elbow,Pain in elbows,100,74323005,Pain in elbow,Pain in elbows,1.0
LIPITOR.997.ann,Pain in wrist,56608008,Pain in wrist,Pain in wrist,100,56608008,Pain in wrist,Pain in wrist,1.0
LIPITOR.997.ann,Unable to even climb 1 flight of stairs,165247006,Unable to climb stairs,Unable to even climb 1 flight of stairs,100,165247006,Unable to climb stairs,Unable to even climb 1 flight of stairs,1.0
LIPITOR.997.ann,Weight gain,8943002,Weight gain,Weight gain,100,8943002,Weight gain,Weight gain,1.0
LIPITOR.997.ann,pain,22253000,Pain,pain,100,22253000,Pain,pain,1.0
LIPITOR.997.ann,Headaches,25064002,Headache,Headaches,100,25064002,Headache,Headaches,1.0
LIPITOR.997.ann,fatigue,84229001,Fatigue,fatigue,100,84229001,Fatigue,fatigue,1.0
LIPITOR.997.ann,confusion,40917007,Confusion,confusion,100,40917007,Confusion,confusion,1.0
LIPITOR.997.ann,memory loss,48167000,Amnesia,memory loss,100,48167000,Amnesia,memory loss,1.0
LIPITOR.997.ann,Uncontrollable gas,267052005,Flatulence/wind,Uncontrollable gas,100,267052005,Flatulence/wind,Uncontrollable gas,1.0
LIPITOR.997.ann,diarrhea,62315008,Diarrhoea,diarrhea,100,62315008,Diarrhoea,diarrhea,1.0
LIPITOR.997.ann,burning in my stomach,21005005,Burning epigastric pain,burning in my stomach,100,21005005,Burning epigastric pain,burning in my stomach,1.0
LIPITOR.983.ann,Congestion,418092006,Respiratory tract congestion,Congestion,100,418092006,Respiratory tract congestion,Congestion,1.0
LIPITOR.983.ann,cough,49727002,Cough,cough,100,49727002,Cough,cough,1.0
LIPITOR.983.ann,elbows burning,90673000,Burning sensation,elbows burning,100,90673000,Burning sensation,elbows burning,1.0
LIPITOR.983.ann,right heel pain,2733002,Heel pain,right heel pain,100,2733002,Heel pain,right heel pain,1.0
LIPITOR.983.ann,loss of concentration,60032008,Unable to concentrate,loss of concentration,100,60032008,Unable to concentrate,loss of concentration,1.0
LIPITOR.983.ann,congestion with clear phlem,418092006,Respiratory tract congestion,congestion with clear phlem,100,418092006,Respiratory tract congestion,congestion with clear phlem,1.0
LIPITOR.983.ann,elbows would burn like fire,90673000,Burning sensation,elbows would burn like fire,100,90673000,Burning sensation,elbows would burn like fire,1.0
LIPITOR.983.ann,trouble focusing while reading,55891002,Problem of visual accommodation,trouble focusing while reading,100,55891002,Problem of visual accommodation,trouble focusing while reading,1.0
LIPITOR.983.ann,right heel became painful,2733002,Heel pain,right heel became painful,100,2733002,Heel pain,right heel became painful,1.0
LIPITOR.983.ann,congestion,418092006,Respiratory tract congestion,Congestion,100,418092006,Respiratory tract congestion,Congestion,1.0
LIPITOR.983.ann,congestion,418092006,Respiratory tract congestion,Congestion,100,418092006,Respiratory tract congestion,Congestion,1.0
LIPITOR.773.ann,extremly bad pains in arms,76948002,Severe pain,extremly bad pains in arms,100,76948002,Severe pain,extremly bad pains in arms,1.0
LIPITOR.773.ann,extremly bad pains in shoulders,76948002,Severe pain,extremly bad pains in shoulders,100,76948002,Severe pain,extremly bad pains in shoulders,1.0
LIPITOR.773.ann,extremly bad pains in hands,76948002,Severe pain,extremly bad pains in hands,100,76948002,Severe pain,extremly bad pains in hands,1.0
LIPITOR.773.ann,very bad pains in arms,90834002,Pain in limb,very bad pains in arms,100,90834002,Pain in limb,very bad pains in arms,1.0
LIPITOR.773.ann,very bad pains in shoulders,45326000,Shoulder pain,very bad pains in shoulders,100,45326000,Shoulder pain,very bad pains in shoulders,1.0
LIPITOR.773.ann,very bad pains in hands,53057004,Hand pain,very bad pains in hands,100,53057004,Hand pain,very bad pains in hands,1.0
LIPITOR.773.ann,"freezing cold,like arms plunged into freezing water,then burning sensations",103002009,Sensation of hot and cold,"freezing cold,like arms plunged into freezing water,then burning sensations",100,103002009,Sensation of hot and cold,"freezing cold,like arms plunged into freezing water,then burning sensations",1.0
LIPITOR.773.ann,terribe pain,76948002,Severe pain,terribe pain,100,76948002,Severe pain,terribe pain,1.0
LIPITOR.773.ann,pain,22253000,Pain,pain,100,22253000,Pain,pain,1.0
LIPITOR.773.ann,pain,22253000,Pain,pain,100,22253000,Pain,pain,1.0
LIPITOR.43.ann,pain all over my body,82991003,Generalised aches and pains,pain all over my body,100,82991003,Generalised aches and pains,pain all over my body,1.0
LIPITOR.43.ann,aches,22253000,Pain,aches,100,22253000,Pain,aches,1.0
LIPITOR.43.ann,overall misery,420038007,Feeling unhappy,overall misery,100,420038007,Feeling unhappy,overall misery,1.0
LIPITOR.57.ann,Fatigue,84229001,Fatigue,Fatigue,100,84229001,Fatigue,Fatigue,1.0
LIPITOR.57.ann,Brain Fog,419723007,Mentally dull,Brain Fog,100,419723007,Mentally dull,Brain Fog,1.0
LIPITOR.57.ann,Stuttering,39423001,Stammering,Stuttering,100,39423001,Stammering,Stuttering,1.0
LIPITOR.57.ann,Bad OCD,191736004,Obsessive-compulsive disorder,Bad OCD,100,191736004,Obsessive-compulsive disorder,Bad OCD,1.0
LIPITOR.767.ann,Dizzy,404640003,Dizziness,Dizzy,100,404640003,Dizziness,Dizzy,1.0
LIPITOR.954.ann,sore feet (Faciitis),202882003,Plantar fasciitis,sore feet (Faciitis),100,202882003,Plantar fasciitis,sore feet (Faciitis),1.0
LIPITOR.954.ann,dry mouth,87715008,Aptyalism,dry mouth,100,87715008,Aptyalism,dry mouth,1.0
LIPITOR.954.ann,hair falling out,278040002,Loss of hair,hair falling out,100,278040002,Loss of hair,hair falling out,1.0
